id,mahkeme,daire,esas,karar,tarih,group,domain,era,compositeScore,uniquenessScore,qualityScore,sourceScore,ratioOzeti
"77477500","Yargıtay","Ceza Genel Kurulu","2013/333","2013/624","24.12.2013","cgk","ceza_genel","y2010_2019","0.736","0.714","0.56","0.95","CEZA GENEL KURULU KARARI
İlk hükümde sanıklar hakkında 6136 sayılı Kanuna muhalefet suçundan kurulan mahkumiyet hükmü temyiz edilmeksizin kesinleşmiş olup inceleme, genel güvenliğin kasten tehlikeye sokulması ve kasten yaralama suçuna teşebbüsten açılan kamu davasında, sanıkların eylemlerinin bütün halinde 5237 sayılı TCK'nun 106/1- 2. İncelenen dosya kapsamından; 
Sanıklar hakkında 6136 sayılı Kanuna muhalefet ve genel güvenliğin kasten tehlikeye sokulması suçları ile kasten"
"76975100","Yargıtay","Hukuk Genel Kurulu","2011/159","2011/201","20.04.2011","hgk","is_sgk","y2010_2019","0.735","0.484","0.69","0.95","HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulunca incelenerek direnme kararının süresinde temyiz edildiği anlaşıldıktan ve dosyadaki kağıtlar okunduktan sonra gereği görüşüldü:
Dava, sigortalılık başlangıç tarihinin ve yaşlılık aylığına hak kazanıldığının tespiti ile aylık bağlanmasına karar verilmesi istemine ilişkindir. maddesinde yer alan; bir kimsenin Türk sigortasına girişten önce bir Alman Rant Sigortasına girmiş bulunması halinde, Alman Rant Sigortasına girişi, Türk Si"
"457395300","Yargıtay","Hukuk Genel Kurulu","2010/219","2010/273","12.05.2010","hgk","idare","y2010_2019","0.735","0.741","0.541","0.95","K A R Ş I O Y 

Davacılar tarafından açılan tapu iptali ve tescil davasının konusunu oluşturan taşınmaz 1966 yılında yapılan tapulama çalışmaları sırasında taşlık ve çalılık niteliği ile tapulama harici bırakılmış iken, 2001 yılında idari yoldan hakkında tapu kaydı oluşturularak 4315 parsel sayısı altında ve tarla niteliği ile Hazine adına tescil edilmiştir. Davacılar değişik tarihli dava dilekçeleriyle, kültür arazisi olmadığı için tespit dışı bırakılan taşınmaz içinde yer a"
"76979700","Yargıtay","Hukuk Genel Kurulu","2010/721","2011/210","20.04.2011","hgk","ticaret","y2010_2019","0.735","0.772","0.523","0.95","Kural olarak, sözleşme serbestisi prensibi gereği, taraflar kira bedelini, artış şartını ve ödeme zamanını serbest iradeleri ile sözleşmede kararlaştırabilir. Bu saptamada bulunduktan sonra; kira alacağı davalarında alacak miktarının belirlenmesinde şayet kira parası kira tespit davası ile belirlenmemiş ve daha önce bir kira alacağı davasına konu edilmiş ise, o davada hüküm altına alınan ve kesinleşen kira parası sadece dava konusu edilen kira dönemine mahsusen uygulanır."
"52038900","Yargıtay","Hukuk Genel Kurulu","2012/691","2013/173","30.01.2013","hgk","icra_iflas","y2010_2019","0.735","0.794","0.51","0.95","Bu halde avukatların müvekkile karşı sorumluluğu konusunda 171 inci maddenin üçüncü fıkrası hükmü uygulanır."" hükmüne yer verilmiştir. sayılı dosyaya vekaleten bakması için 1.000.-YTL karşılığında anlaştığını, ücretin yarısının peşin olarak diğer yarısının ise ilk duruşma günü kendisine ödendiğini, davacının anlaşma gereği belirtilen davayı diğer Avukat birlikte takip edip neticelendireceğini, ancak davacının belirtilen davada sadece iki duruşmaya katılıp bundan sonraki duruş"
"76451200","Yargıtay","Hukuk Genel Kurulu","2013/204","2013/1393","25.09.2013","hgk","usul_hukuk","y2010_2019","0.735","0.398","0.74","0.95","Hal böyle olunca; aynı hususa işaret eden ve Hukuk Genel Kurulu'nca da benimsenen Özel Daire bozma kararına uyulması gerekirken, önceki kararda direnilmesi usul ve yasaya aykırıdır. Bu bakımdan abone olmayan davacının, taşınmazı devraldığı 19.06.2007 tarihinden sonraki tüketimden sorumlu tutulması gerekir."
"77339500","Yargıtay","Ceza Genel Kurulu","2012/1523","2013/66","19.02.2013","cgk","ceza_genel","y2010_2019","0.735","0.709","0.56","0.95","madde ise; ""(1) Kişinin bir hukuk&icirc; ilişkiye dayanan alacağını tahsil amacıyla tehdit veya cebir kullanması h&acirc;linde, ancak tehdit veya kasten yaralama suçuna ilişkin hükümler uygulanır. Maddenin birinci fıkrasına göre, bir hukuki ilişkiye dayanan alacağını tahsil amacıyla tehdit veya cebir kullanılması halinde, tehdit veya kasten yaralama suçuna ilişkin hükümler uygulanır."
"77342400","Yargıtay","Ceza Genel Kurulu","2011/447","2012/1789","25.09.2012","cgk","ceza_genel","y2010_2019","0.735","0.71","0.56","0.95","(6) Bu suçun işlenmesi amacıyla veya sırasında kasten yaralama suçunun neticesi sebebiyle ağırlaşmış h&acirc;llerinin gerçekleşmesi durumunda, ayrıca kasten yaralama suçuna ilişkin hükümler uygulanır."" şeklinde düzenlenmiştir. İhtisas Kurulunun 07.12.2007 gün ve 5281 sayılı raporunda, ""orta ile hafif derece sınırında zeka geriliği bulunan mağdurenin, olayın hukuki anlam ve sonuçlarını algılayabilme ve davranışlarını yönlendirebilme ve bu eyleme karşı koyabilme yeteneğine haiz"
"76803900","Yargıtay","Ceza Genel Kurulu","2010/15","2010/94","27.04.2010","cgk","ticaret","y2010_2019","0.735","0.709","0.56","0.95","fıkrası ile bu kuraldan uzaklaşılmış ve bazı ağır mahk&ucirc;miyetlerde istek şartından sanık lehine vazgeçi&not;lerek, temyiz incelemesinin kendiliğinden (re'sen) yapılması kabul edilmiştir. Ceza Dairesinin 29.04.2009 gün ve 2008/18087 esas, 2009/8013 karar sayılı temyiz isteminin reddi kararının bozulup, sanık temyizi üzerine esastan incelenmek üzere dosyanın Yüksek Daireye gönderilmesine karar verilmesi gerektiğini düşündüğümden, çoğunluğun itirazın reddi kararına katılmıy"
"17066200","Yargıtay","Ceza Genel Kurulu","2011/26","2011/30","29.03.2011","cgk","usul_hukuk","y2010_2019","0.735","0.794","0.51","0.95","maddesi anlamında gerekçeyi içerip içermediği konusu öncelikle değerlendirilmelidir. İncelenen dosyada, yerel mahkeme bu ilkeler doğrultusunda işlem yapmamış, bozulmakla ortadan kalkan eski hükümde direnilmesine karar verdikten sonra, sadece direnme nedenlerini açıklamakla yetinmiş, suçun sübutu ve delillerin değerlendirilmesi noktasında bozulmakla ortadan kalkan hükümdeki gerekçeye yollama yapılmıştır."
"77072400","Yargıtay","Hukuk Genel Kurulu","2011/286","2011/422","15.06.2011","hgk","ticaret","y2010_2019","0.734","0.704","0.56","0.95","Yüksek Özel Dairece bu kez; bilirkişi raporlarını düzenleyen trafik polisi ve esnafın dava konusu kooperatif hukuku alanında uzman olmadıkları ve bu kişilerin tanzim ettikleri rapora dayalı olarak hüküm kurulmasının mümkün bulunmadığının açık olduğu gibi, her iki rapordaki birbirine tamamen zıt tespitlerin de açıklığa kavuşturulmadığı, 24.06.2004 ve 19.02.2007 tarihli bozma ilamlarında belirtilen hususlarda gerekli inceleme yapılarak sonucuna göre karar verilmesi gerektiğine "
"77238100","Yargıtay","Hukuk Genel Kurulu","2011/527","2011/552","21.09.2011","hgk","is_sgk","y2010_2019","0.734","0.659","0.585","0.95","Ancak, bu kimselerin aynı Kanunun 3.maddesinde sayılan istisnalara girmemesi gerekir. unvanlı işyerinde 01.07.1980 tarihinde çalışmaya başladığını, işyerinin sigortaya girişini yapmasına karşın işyeri tarafından sigorta prim bildirgesi verilmeyip prim ödemesinin de yapılmadığını, ilk prim ödemesinin farklı bir işyerinden yapılıp, davalı Kurumca bu tarihin sigortalılığın başlangıcına esas alındığını, gerçekte sigortalılık başlangıcının 01.07.1980 tarihinde olduğunu ifadeyle, b"
"77243900","Yargıtay","Hukuk Genel Kurulu","2011/487","2011/559","28.09.2011","hgk","usul_hukuk","y2010_2019","0.734","0.445","0.709","0.95","Eş anlatımla, hakim kural olarak Yargıtay bozma kararına uymak ya da bu karara karşı direnme kararı vermek konusunda tarafların istekleri ile bağlı olmayıp, takdir yetkisine sahiptir. Ancak, bozma nedenlerinin kamu düzenine ilişkin ve dolayısıyla hakimin kendiliğinden (re'sen) göz önünde bulundurması gereken sebeplerden olmaması halinde, taraflar veya vekilleri bozma kararına uyulmasını istemişlerse artık mahkemece önceki kararda direnilemez; bozma kararına uyulması gerekir."
"77529600","Yargıtay","Hukuk Genel Kurulu","2012/1488","2013/809","31.05.2013","hgk","miras","y2010_2019","0.734","0.704","0.56","0.95","Rücu zamanaşımı süresinin başlayabilmesi için, zararın tamamının ödenmesi yeterli olmayıp, rücu edilebilecek sorumlu kişilerin de bilinmesi gerekir. hakkındaki temyiz itirazlarının incelenmesinde:
Direnme yoluyla Hukuk Genel Kurulu'nun önüne gelen uyuşmazlık; zamanaşımı süresinin başlangıcına ilişkin olup, rücu zamanaşımı süresinin tazminatın ödendiği 19.10.2004 tarihinden mi yoksa tazminata ilişkin sorumluluğun ve zarar miktarının kesinleştiği 02.03.2007 tarihinden itibaren "
"77090300","Yargıtay","Hukuk Genel Kurulu","2011/300","2011/447","22.06.2011","hgk","is_sgk","y2010_2019","0.734","0.755","0.529","0.95","Bozmadan sonra Yerel Mahkemece, Tavas İlçe Seçim Kurulu Başkanlığı'ndan 08.01.2010 tarihli, Denizli İl Özel İdaresi İnsan Kaynakları ve Eğitim Müdürlüğü'nden 08.10.2010 tarihli cevabi yazılar alınmış; davacı vekilince 24.05.2010 tarihli dilekçe ekinde Yüksek Seçim Kurulu'nun 24.12.2008 gün ve 329 sayılı kararı ile Anayasa Mahkemesi ve Danıştay 8. Dairesi kararları ibraz edilmiş; Mahkemece ""Ulukent Belediyesinin Yüksek Seçim Kurulu'nun 329 nolu kararı gereği 29.03.2009 tarihin"
"77622400","Yargıtay","Hukuk Genel Kurulu","2013/383","2013/1609","27.11.2013","hgk","usul_hukuk","y2010_2019","0.734","0.544","0.653","0.95","Eş anlatımla hakim kural olarak Yargıtay bozma kararına uymak ya da bu karara karşı direnme kararı vermek konusunda tarafların istekleri ile bağlı olmayıp, serbest takdir yetkisine sahiptir. (HGK 02.02.1983 gün 7&ndash;70, 25.5.1983 gün 377&ndash;580, 27.6.1990 gün 1990/293&ndash;400, 22.05.2013 gün, 2012/1852&ndash;760 )
Uyuşmazlık konusu dosyada da bozma ilamı sonrasında davanın taraflarından davacı vekili mazeret dilekçesinde, davacı asilde duruşmadaki beyanında bozma ilam"
"77164800","Yargıtay","Hukuk Genel Kurulu","2010/601","2010/662","15.12.2010","hgk","is_sgk","y2010_2019","0.734","0.705","0.56","0.95","Dosya kapsamına göre, davacı vekili; asıl dava dosyasında fazlaya ilişkin hakları kalmak kaydıyla, dava konusu yaptığı işçilik alacaklarının şimdilik kayıdıyla 600,00-TL'sının davalıdan tahsilini istemiş; daha sonra, yargılama aşamasında alınan bilirkişi raporunda belirlenen alacak miktarını da dikkate alarak, asıl davaya konu işçilik alacaklarına ilişkin olmak üzere 3.480,04-YTL'nın davalıdan tahsili istemiyle ek dava açmıştır. HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulun"
"77376800","Yargıtay","Hukuk Genel Kurulu","2012/1398","2013/575","24.04.2013","hgk","icra_iflas","y2010_2019","0.734","0.702","0.56","0.95","Mahkemece, davanın kabulüne dair verilen karar davalı banka vekilinin temyizi üzerine, Özel Daire'ce davacıya herhangi bir kredi ödemesi yapılıp yapılmadığının belirlenmesi için banka kayıtları üzerinde araştırma ve inceleme yapılarak tüm deliller birlikte değerlendirilerek varılacak uygun sonuç dairesinde bir karar verilmesi gereğine işaretle bozulmuştur. Bozma sonrası yapılan yargılamada davalı banka vekili; ""...Davaya konu kredinin çekildiği tarihlerde bir çok hukuk ve cez"
"16895300","Yargıtay","Hukuk Genel Kurulu","2010/363","2010/320","16.06.2010","hgk","is_sgk","y2010_2019","0.734","0.726","0.548","0.95","İlk geri çevirme kararında da yer alan ve yerine getirilmeyen bu eksikliklerin giderilmesi ve dosyanın eksiksiz bir halde temyiz incelemesi için Yargıtay'a gönderilmesi için mahkemesine geri çevrilmesi gerekir. Anılan kararda da açıkça vurgulandığı üzere; 






Sosyal Sigortalar Kurumu (SSK) ile Esnaf ve Sanatkarlar ve Diğer Bağımsız Çalışanlar Sosyal Sigortalar Kurumu (Bağ-Kur), 20 Mayıs 2006 gün ve 26173 sayılı Resmi Gazetede yayımlanarak yürürlüğe giren 16.04.2006 tarih v"
"84068900","Yargıtay","Ceza Genel Kurulu","2012/1500","2013/95","19.03.2013","cgk","ceza_genel","y2010_2019","0.734","0.755","0.529","0.95","2) Cezanın artırılmasını veya cezaya ek olarak güvenlik tedbirlerinin uygulanmasını gerektirecek hâller, ilk defa duruşma sırasında ortaya çıktığında aynı hüküm uygulanır. maddesine yer verilmediği,
25.06.2008 günlü celsede, nüfus ve adli sicil kaydının okunduğu, sanığın okunan belgelerinin doğru ve kendisine ait olduğunu beyan ettiği,
Tekerrüre esas alınan ilamın kesinleşme şerhli suretinin dosya içerisinde bulunduğu, 
Mahkemece sanığın mükerrir olması nedeniyle TCK'nun 58/3"
"76760600","Yargıtay","Ceza Genel Kurulu","2009/221","2010/61","23.03.2010","cgk","ceza_genel","y2010_2019","0.734","0.789","0.51","0.95","Ceza Genel Kurulunun duraksamasız benimsediği ve birçok kararında vurguladığı genel ilke gereğince, haksız tahrik nedeniyle yapılacak indirim oranı belirlenirken haksız hareketin işleniş şekli, yeri, niteliği, zamanı, yöresel koşullar ve tahrik eden ile edilenin durumları nazara alınmak suretiyle olaysal olarak değerlendirilmeli, eğer haksız hareket bu özellikleri itibariyle yoğun ve önemli boyutlara ulaşmışsa, ancak bu takdirde haksız tahrikin ""ağır ve şiddetli"" olduğu kabul"
"77201100","Yargıtay","Ceza Genel Kurulu","2011/178","2011/233","22.11.2011","cgk","icra_iflas","y2010_2019","0.734","0.788","0.51","0.95","Konkordato mühleti talebinden önceki iki yıl içinde birinci fıkradaki fiilleri işleyen borçlu hakkında da bu hükümler uygulanır. kat .nolu daireyi satın aldığı, aralarında düzenlenen sözleşmeye göre 01.06.2007 tarihinde dairenin tapusunun şikayetçi adına tescil ettirileceği, 30.10.2007 tarihinde de teslim edileceği, sözleşme gereği müştekiye sanık tarafından 300.000 Lira değerinde teminat senedi verildiği, taahhüdün yerine getirilmemesi üzerine sanığa Ankara...."
"87161300","Yargıtay","Hukuk Genel Kurulu","2013/1442","2013/1496","23.10.2013","hgk","is_sgk","y2010_2019","0.733","0.603","0.616","0.95","Nitekim aynı ilke, Hukuk Genel Kurulu’nun 20.10.2004 gün ve 2004/9-510 E.,2004/557 K.; 08.12.2004 gün ve 2004/9-654 E.,2004/664 K.; 21.09.2005 gün ve 2005/9-474 E.,2005/510 K.; 23.11.2005 gün ve 2005/9-579 E.,2005/648 K.; 12.04.2006 gün ve 2006/9-211 E., 2006/195 K.; 18.10.2006 gün ve 2006/9-621 E.,2006/673 K.; 03.12.2008 gün ve 2008/9-716 E.,2008/726 K.; 27.01.2010 gün ve 2009/9-592 E., 2010/35 K.; 24.02.2010 gün ve E:2010/9-33, K: 2010/105 sayılı kararlarında da benimsenmiş"
"17087500","Yargıtay","Hukuk Genel Kurulu","2006/489","2010/539","27.10.2010","hgk","esya_tapu","y2010_2019","0.733","0.754","0.529","0.95","Bir taşınmazın tapuda tescilinin sağlanması veya tapudan terkini için, ortada geçerli bir resmi senet veyahut da bir mahkeme kararının bulunması gerekir. maddesi uyarınca açtığı bir dava ve bu dava sonucunda İdare lehine verilip kesinleşen bir hüküm bulunması gerekir."
"77623700","Yargıtay","Hukuk Genel Kurulu","2013/352","2013/1607","27.11.2013","hgk","vergi","y2010_2019","0.733","0.828","0.485","0.95","Bir yerin mer'a olarak kabulü için sadece o yerin tabi&icirc; özellikleri itibariyle, hayvan otlatılmaya müsait olması yetmez, aynı zamanda hukuk&icirc; bir unsurun da buna eklenmesi gerekir. Bir yere hukuken mer'a vasfını verebilmek için iki unsurdan birinin bulunması gerekir (Cin,Halil:Türk Hukukunda Mer'a Yaylak ve Kışlaklar, 2.Bası, Ankara 1980, sahife:37 vd.)."
"76942500","Yargıtay","Hukuk Genel Kurulu","2010/398","2010/497","13.10.2010","hgk","icra_iflas","y2010_2019","0.733","0.762","0.523","0.95","dir,şirket sermaye şirketi olduğundan t.t.y.nın 269/1 maddesine göre kendi mal varlığı ile sorumlu olup kurucu dahi olsa ortakların bir sorumluluğu söz konusu değildir.bu durumda davacının sorumluluğunun şirket ortağı olmasından değil şirketin borcuna kefaletten doğduğunun kabulü gerekir.zaten davalının borcunun kefaletten doğduğu hususu hem özel daire tarafından hem de h.g.k. nin kurucu ortağı ve yönetim kurulu üyesi olduğunu,daha sonra bu şirket hakkında yapılan icra takibi"
"76905200","Yargıtay","Hukuk Genel Kurulu","2010/452","2010/433","29.09.2010","hgk","miras","y2010_2019","0.733","0.668","0.579","0.95","Hal böyle olunca; dosyanın yeni hükme yönelik temyiz itirazlarının incelenmesi için Özel Daireye gönderilmesi gerekir. Davalı Hazine vekilinin temyizi üzerine karar, Özel Dairece yukarıda yazılı gerekçelerle bozulmuş, yerel mahkemece; taşınmazın imar planı kapsamı dışında kaldığı, imar planının iptal edilmiş olduğu, imar planı içinde kaldığı kabul edilse dahi imar planının yapıldığı tarihe kadar zilyetlik ile kazanım şartlarının gerçekleşmiş olduğu gerekçesiyle önceki kararda"
